id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
571841,35000.0,3,12.29,1167.36,C,C1,69536.0,7 years,0,82000.0,2,2015-07-01,0,0,25.0,13,18.67,0.0,695.0,699.0,20.0,0.0,0.0,35094.0,52.1,38.0,1,0,Dec-2005,0.0,1.0,0.0,5.0,6.0,6.0,10.0,17.0,8.0,19.0,30.0,6.0,20.0,0.0,0.0,0.0,5.0
408429,13000.0,3,11.44,428.32,B,B4,980.0,9 years,1,60000.0,1,2016-11-01,0,4,141.0,13,8.36,0.0,695.0,699.0,13.0,0.0,0.0,13070.0,56.1,17.0,0,0,Dec-2005,4.0,1.0,0.0,2.0,7.0,7.0,2.0,3.0,7.0,8.0,10.0,7.0,13.0,0.0,0.0,0.0,0.0
481372,6000.0,3,10.99,196.41,B,B4,50334.0,10+ years,0,52785.0,0,2015-08-01,1,4,215.0,8,12.87,0.0,660.0,664.0,10.0,1.0,1.0,7383.0,58.1,28.0,0,0,Nov-1995,4.0,1.0,0.0,3.0,7.0,7.0,3.0,7.0,9.0,7.0,18.0,7.0,10.0,0.0,0.0,0.0,4.0
44006,8000.0,3,8.18,251.36,B,B1,151.0,10+ years,0,150000.0,1,2015-09-01,0,0,39.0,24,13.7,1.0,670.0,674.0,11.0,0.0,0.0,28349.0,54.1,32.0,1,0,May-2002,0.0,1.0,0.0,2.0,3.0,3.0,4.0,11.0,10.0,6.0,17.0,3.0,11.0,0.0,0.0,0.0,1.0
656029,6000.0,3,12.79,201.56,C,C1,1334.0,< 1 year,1,42000.0,1,2016-09-01,0,0,156.0,18,18.0,0.0,660.0,664.0,25.0,0.0,0.0,8045.0,35.6,38.0,0,0,Dec-2004,0.0,1.0,1.0,3.0,8.0,8.0,3.0,5.0,18.0,14.0,19.0,8.0,25.0,0.0,0.0,0.0,4.0
117647,15725.0,3,14.99,545.04,C,C4,247346.0,3 years,1,85000.0,0,2017-03-01,0,0,404.0,22,22.76,0.0,685.0,689.0,16.0,1.0,1.0,7334.0,35.0,46.0,0,0,Feb-1997,0.0,1.0,0.0,6.0,11.0,11.0,9.0,12.0,18.0,11.0,25.0,8.0,15.0,,0.0,0.0,5.0
680597,2500.0,3,18.06,90.46,D,D2,5707.0,3 years,0,47000.0,0,2018-01-01,0,3,595.0,23,18.23,1.0,695.0,699.0,8.0,0.0,0.0,6227.0,56.6,16.0,1,0,Sep-1994,3.0,1.0,0.0,4.0,5.0,5.0,4.0,8.0,3.0,5.0,10.0,5.0,8.0,0.0,0.0,0.0,2.0
37072,16000.0,5,9.49,335.96,B,B2,175703.0,10+ years,1,76500.0,0,2014-11-01,0,0,66.0,14,27.28,0.0,695.0,699.0,18.0,0.0,0.0,21864.0,40.7,49.0,0,0,Jun-1999,0.0,1.0,0.0,6.0,9.0,9.0,10.0,21.0,16.0,14.0,32.0,9.0,18.0,0.0,0.0,0.0,4.0
13510,13300.0,3,21.49,504.44,D,D5,592.0,7 years,1,37000.0,0,2016-10-01,0,0,688.0,23,31.37,1.0,660.0,664.0,10.0,0.0,0.0,11324.0,72.6,22.0,1,0,Jun-2001,0.0,1.0,0.0,3.0,6.0,6.0,3.0,8.0,9.0,7.0,13.0,6.0,10.0,0.0,0.0,0.0,2.0
68602,2000.0,3,13.99,68.35,C,C3,318.0,10+ years,1,42000.0,2,2017-01-01,0,0,62.0,13,18.8,1.0,660.0,664.0,8.0,0.0,0.0,18641.0,86.7,9.0,1,0,Nov-2010,0.0,1.0,1.0,5.0,7.0,7.0,5.0,5.0,1.0,7.0,8.0,7.0,8.0,0.0,0.0,1.0,0.0
270616,35000.0,5,12.69,790.82,C,C2,88216.0,10+ years,0,350000.0,1,2015-04-01,0,0,4.0,3,10.52,0.0,695.0,699.0,15.0,0.0,0.0,145821.0,68.3,26.0,0,0,Jul-1987,0.0,1.0,0.0,6.0,9.0,9.0,9.0,11.0,3.0,12.0,17.0,9.0,15.0,0.0,0.0,0.0,5.0
684982,4750.0,3,15.61,166.09,D,D1,10670.0,10+ years,1,94000.0,1,2014-07-01,0,0,143.0,8,21.14,0.0,665.0,669.0,13.0,1.0,1.0,3653.0,31.5,40.0,0,0,Jun-1991,0.0,1.0,0.0,5.0,7.0,7.0,6.0,16.0,15.0,9.0,21.0,7.0,13.0,0.0,0.0,0.0,4.0
28846,10000.0,3,6.92,308.41,A,A4,19.0,3 years,0,265000.0,0,2015-04-01,0,0,108.0,21,2.78,1.0,670.0,674.0,9.0,0.0,0.0,6412.0,52.6,29.0,0,0,Dec-1996,0.0,1.0,9.0,4.0,5.0,5.0,5.0,11.0,7.0,7.0,17.0,5.0,9.0,0.0,0.0,1.0,3.0
585946,5275.0,3,16.29,186.21,D,D1,11089.0,10+ years,0,74000.0,2,2016-04-01,0,2,129.0,30,27.36,1.0,665.0,669.0,15.0,3.0,0.0,10880.0,61.0,26.0,1,0,Oct-2004,5.0,1.0,1.0,6.0,12.0,12.0,8.0,9.0,3.0,12.0,20.0,10.0,14.0,,0.0,0.0,8.0
309807,15000.0,3,8.39,472.75,A,A5,188461.0,8 years,1,77000.0,2,2014-08-01,0,0,361.0,8,21.23,0.0,685.0,689.0,9.0,0.0,0.0,7070.0,70.7,18.0,1,0,May-2001,0.0,1.0,1.0,4.0,5.0,5.0,5.0,6.0,8.0,6.0,8.0,5.0,9.0,0.0,0.0,0.0,0.0
597615,9800.0,3,11.53,323.31,B,B5,435.0,8 years,1,60000.0,2,2015-06-01,1,0,552.0,0,30.54,0.0,670.0,674.0,27.0,0.0,0.0,13752.0,31.3,44.0,0,0,Nov-1997,0.0,1.0,1.0,9.0,20.0,20.0,9.0,12.0,8.0,24.0,36.0,20.0,27.0,0.0,0.0,0.0,5.0
743619,6075.0,3,18.75,221.92,D,D3,304033.0,8 years,1,50000.0,2,2013-04-01,0,5,11.0,5,7.3,0.0,675.0,679.0,8.0,0.0,0.0,6422.0,88.0,20.0,1,0,Oct-2002,6.0,1.0,0.0,5.0,8.0,8.0,5.0,8.0,8.0,8.0,12.0,8.0,8.0,0.0,0.0,0.0,0.0
18279,15000.0,3,7.89,469.29,A,A5,48303.0,7 years,0,80000.0,1,2015-05-01,0,2,460.0,27,12.26,0.0,745.0,749.0,14.0,0.0,0.0,5190.0,18.0,27.0,0,0,Feb-2005,5.0,1.0,0.0,2.0,3.0,3.0,3.0,4.0,8.0,9.0,15.0,3.0,14.0,0.0,0.0,0.0,1.0
679149,15000.0,3,11.99,498.15,C,C1,307.0,10+ years,0,34000.0,2,2016-02-01,0,0,89.0,3,35.3,0.0,690.0,694.0,8.0,1.0,0.0,6877.0,37.2,11.0,0,1,Aug-2002,0.0,1.0,0.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,6.0,5.0,8.0,0.0,0.0,0.0,2.0
515366,5000.0,3,11.53,164.96,B,B5,54.0,,2,30000.0,1,2015-11-01,0,0,402.0,0,21.2,0.0,670.0,674.0,7.0,1.0,0.0,6021.0,72.5,13.0,0,0,Jun-2000,0.0,1.0,0.0,3.0,6.0,6.0,3.0,4.0,3.0,6.0,10.0,6.0,7.0,0.0,0.0,0.0,2.0
158674,4325.0,3,14.65,149.19,C,C5,82451.0,10+ years,1,37000.0,0,2015-05-01,0,0,382.0,2,22.93,0.0,665.0,669.0,9.0,2.0,2.0,1737.0,29.9,37.0,0,0,Aug-2001,0.0,1.0,0.0,3.0,4.0,4.0,3.0,6.0,16.0,7.0,19.0,4.0,8.0,0.0,0.0,0.0,3.0
515203,23850.0,5,19.97,631.49,D,D5,1929.0,10+ years,0,60000.0,2,2013-12-01,1,4,218.0,0,29.22,0.0,710.0,714.0,14.0,0.0,0.0,24849.0,57.7,34.0,1,0,Mar-1983,4.0,1.0,0.0,4.0,6.0,6.0,5.0,14.0,8.0,11.0,22.0,6.0,14.0,0.0,0.0,0.0,2.0
347630,35000.0,5,12.69,790.82,C,C2,160.0,7 years,0,154300.0,2,2015-05-01,0,0,97.0,12,10.74,0.0,700.0,704.0,12.0,0.0,0.0,32741.0,62.8,26.0,1,0,May-1998,0.0,1.0,0.0,4.0,10.0,10.0,4.0,7.0,7.0,10.0,15.0,10.0,12.0,0.0,0.0,0.0,2.0
59787,24000.0,5,19.05,623.24,D,D4,333533.0,10+ years,0,140000.0,2,2012-10-01,1,0,197.0,4,19.18,0.0,700.0,704.0,12.0,0.0,0.0,14893.0,82.3,13.0,1,0,Feb-1990,70.0,1.0,0.0,5.0,6.0,6.0,5.0,5.0,4.0,6.0,6.0,6.0,12.0,0.0,0.0,0.0,3.0
587177,14700.0,5,20.2,391.1,E,E3,363.0,10+ years,0,46500.0,2,2014-10-01,0,0,81.0,15,18.92,0.0,700.0,704.0,12.0,1.0,1.0,1262.0,9.6,37.0,1,0,May-2000,0.0,1.0,0.0,2.0,4.0,4.0,2.0,10.0,12.0,8.0,21.0,4.0,12.0,0.0,0.0,0.0,6.0
412250,25000.0,5,12.98,568.58,B,B5,45227.0,9 years,0,108000.0,1,2018-12-01,0,0,19.0,14,9.73,0.0,725.0,729.0,15.0,0.0,0.0,14949.0,16.1,62.0,0,0,Jan-2004,0.0,1.0,0.0,2.0,3.0,3.0,7.0,18.0,16.0,14.0,43.0,3.0,15.0,0.0,0.0,0.0,3.0
324558,5975.0,3,18.99,218.99,E,E1,5879.0,3 years,0,22000.0,1,2014-09-01,1,0,189.0,9,18.55,0.0,680.0,684.0,9.0,0.0,0.0,5862.0,31.2,17.0,1,0,Mar-2002,0.0,1.0,0.0,4.0,5.0,5.0,7.0,10.0,2.0,8.0,15.0,5.0,9.0,0.0,0.0,0.0,4.0
449575,35000.0,3,12.74,1174.91,C,C1,307.0,10+ years,2,120000.0,2,2016-11-01,0,0,464.0,37,13.21,1.0,665.0,669.0,13.0,3.0,0.0,10281.0,64.3,27.0,1,1,Sep-2004,0.0,1.0,0.0,3.0,7.0,7.0,3.0,10.0,6.0,10.0,20.0,7.0,13.0,0.0,0.0,0.0,5.0
39781,27575.0,5,19.05,716.07,D,D4,319743.0,6 years,0,62000.0,2,2013-01-01,1,0,20.0,15,18.5,0.0,690.0,694.0,9.0,0.0,0.0,18713.0,89.5,14.0,0,0,Feb-2002,38.0,1.0,0.0,5.0,7.0,7.0,5.0,6.0,5.0,7.0,8.0,7.0,9.0,0.0,0.0,0.0,1.0
217632,20000.0,5,18.99,518.71,D,D4,2880.0,7 years,0,57795.0,1,2016-05-01,0,4,4.0,3,23.42,0.0,685.0,689.0,8.0,0.0,0.0,27827.0,78.6,14.0,1,0,Dec-2009,2.0,1.0,0.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,8.0,0.0,0.0,0.0,1.0
274429,18000.0,3,12.12,598.89,B,B3,297311.0,8 years,0,54000.0,2,2013-06-01,0,4,514.0,13,28.0,0.0,695.0,699.0,12.0,0.0,0.0,15014.0,72.9,32.0,0,0,May-1982,41017.0,1.0,2.0,3.0,7.0,7.0,3.0,11.0,7.0,8.0,23.0,7.0,12.0,0.0,0.0,0.0,2.0
264590,9000.0,3,11.47,296.66,B,B5,8457.0,10+ years,2,35000.0,2,2016-03-01,0,0,434.0,2,12.28,1.0,710.0,714.0,13.0,0.0,0.0,11591.0,27.9,33.0,0,0,Jun-1992,2.0,1.0,0.0,2.0,8.0,8.0,2.0,6.0,7.0,11.0,20.0,8.0,13.0,0.0,0.0,0.0,4.0
150508,22000.0,3,6.03,669.59,A,A1,295159.0,10+ years,0,75000.0,2,2013-06-01,0,0,529.0,23,18.67,0.0,740.0,744.0,11.0,0.0,0.0,12117.0,37.3,25.0,0,0,Aug-2001,40310.0,1.0,0.0,5.0,7.0,7.0,5.0,13.0,4.0,7.0,17.0,7.0,11.0,0.0,0.0,0.0,1.0
721739,1500.0,3,8.24,47.18,B,B1,976.0,10+ years,0,50000.0,2,2017-04-01,0,9,29.0,19,18.51,0.0,700.0,704.0,16.0,0.0,0.0,44691.0,73.6,24.0,0,0,Oct-1988,10.0,1.0,0.0,5.0,8.0,8.0,6.0,7.0,6.0,14.0,17.0,8.0,16.0,0.0,0.0,0.0,2.0
157576,25200.0,5,18.55,647.48,E,E2,31389.0,5 years,1,60000.0,1,2015-06-01,1,0,273.0,8,17.67,0.0,660.0,664.0,5.0,0.0,0.0,6196.0,89.8,8.0,0,0,May-2009,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0
56891,16600.0,3,8.39,523.18,A,A5,195270.0,1 year,1,55000.0,0,2014-07-01,0,4,225.0,18,8.31,0.0,680.0,684.0,9.0,0.0,0.0,18076.0,74.1,20.0,0,0,Aug-1996,4.0,1.0,1.0,6.0,6.0,6.0,9.0,14.0,4.0,9.0,15.0,6.0,9.0,0.0,0.0,0.0,0.0
539290,15000.0,3,10.75,489.31,B,B4,130346.0,3 years,1,134000.0,1,2016-05-01,0,3,27.0,12,9.57,1.0,695.0,699.0,16.0,0.0,0.0,12526.0,42.6,34.0,0,0,Aug-2006,3.0,1.0,1.0,4.0,7.0,7.0,6.0,12.0,9.0,13.0,21.0,7.0,16.0,0.0,0.0,1.0,4.0
193974,6000.0,3,10.91,196.18,B,B4,118193.0,< 1 year,1,62000.0,0,2017-08-01,0,0,131.0,6,6.16,0.0,685.0,689.0,4.0,0.0,0.0,1681.0,6.8,12.0,0,0,Mar-2008,0.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,8.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,3.0
780759,30000.0,5,16.29,734.18,D,D1,157.0,10+ years,0,187000.0,2,2016-04-01,0,0,225.0,18,20.88,0.0,670.0,674.0,13.0,0.0,0.0,143079.0,97.0,30.0,0,0,Aug-1994,0.0,1.0,0.0,8.0,11.0,11.0,15.0,15.0,7.0,11.0,19.0,11.0,13.0,,0.0,0.0,2.0
362640,4000.0,3,11.49,131.89,B,B5,54.0,,1,54966.0,2,2016-11-01,0,9,9.0,7,22.91,0.0,700.0,704.0,8.0,0.0,0.0,31493.0,91.3,15.0,1,0,Apr-1976,10.0,1.0,0.0,4.0,4.0,4.0,5.0,9.0,1.0,6.0,13.0,4.0,8.0,0.0,0.0,0.0,0.0
553540,15000.0,3,11.49,494.57,B,B5,18971.0,2 years,1,133000.0,2,2015-11-01,0,0,31.0,2,29.41,0.0,675.0,679.0,16.0,0.0,0.0,48019.0,87.8,27.0,1,0,Apr-1998,0.0,1.0,0.0,6.0,8.0,8.0,6.0,7.0,8.0,9.0,15.0,8.0,16.0,0.0,0.0,0.0,2.0
485997,3000.0,3,11.99,99.63,B,B5,54.0,,0,40000.0,2,2017-12-01,1,5,58.0,17,0.75,1.0,660.0,664.0,5.0,0.0,0.0,2563.0,38.8,19.0,0,0,Nov-2000,6.0,1.0,4.0,1.0,1.0,1.0,1.0,8.0,4.0,4.0,14.0,1.0,5.0,0.0,0.0,1.0,1.0
46793,13800.0,3,11.48,454.97,B,B2,224451.0,10+ years,2,43200.0,2,2009-10-01,0,0,372.0,30,23.61,0.0,750.0,754.0,4.0,0.0,0.0,6698.0,67.0,21.0,1,0,Dec-1985,18080.0,1.0,,,,,,,,,,,,,,,
629262,10000.0,5,13.99,232.64,C,C4,3619.0,4 years,2,35000.0,1,2015-08-01,1,4,113.0,22,8.64,0.0,685.0,689.0,22.0,1.0,1.0,7045.0,79.2,31.0,0,0,Mar-1998,4.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,24.0,3.0,6.0,3.0,22.0,0.0,0.0,0.0,0.0
611785,36000.0,5,30.65,1179.14,F,F4,1785.0,4 years,0,30000.0,1,2018-01-01,1,0,837.0,40,59.2,0.0,710.0,714.0,11.0,1.0,1.0,40514.0,78.7,22.0,0,1,May-2007,0.0,1.0,0.0,5.0,6.0,6.0,6.0,9.0,8.0,8.0,11.0,6.0,11.0,0.0,0.0,0.0,2.0
301957,7000.0,3,13.11,236.23,B,B4,289322.0,3 years,1,55000.0,0,2013-06-01,0,0,19.0,14,10.23,0.0,705.0,709.0,7.0,0.0,0.0,5115.0,83.9,20.0,0,0,Nov-2002,38.0,1.0,0.0,3.0,3.0,3.0,3.0,9.0,9.0,4.0,10.0,3.0,7.0,0.0,0.0,0.0,1.0
794108,6000.0,3,15.04,208.11,C,C4,57579.0,1 year,1,70000.0,0,2018-02-01,0,0,492.0,36,6.65,0.0,675.0,679.0,3.0,0.0,0.0,17032.0,97.9,14.0,0,0,Apr-2001,0.0,1.0,0.0,2.0,3.0,3.0,2.0,9.0,3.0,3.0,11.0,3.0,3.0,0.0,0.0,0.0,1.0
321182,25000.0,3,18.75,913.25,D,D3,219562.0,4 years,2,60000.0,2,2013-05-01,0,0,177.0,26,14.94,0.0,665.0,669.0,16.0,1.0,1.0,21854.0,85.4,21.0,1,0,Sep-1995,41.0,1.0,0.0,10.0,14.0,14.0,11.0,13.0,3.0,15.0,18.0,14.0,16.0,0.0,0.0,0.0,1.0
421206,13800.0,3,13.99,471.59,C,C3,123890.0,3 years,2,30000.0,2,2016-06-01,0,0,116.0,14,13.64,0.0,720.0,724.0,12.0,0.0,0.0,10571.0,49.9,17.0,0,0,Jun-2002,0.0,1.0,0.0,2.0,3.0,3.0,4.0,8.0,0.0,12.0,17.0,3.0,12.0,0.0,0.0,0.0,0.0
643413,20075.0,5,16.02,488.4,C,C5,121209.0,10+ years,2,120000.0,0,2017-07-01,1,4,194.0,38,21.56,0.0,705.0,709.0,15.0,0.0,0.0,57822.0,34.9,20.0,0,0,Jan-2005,4.0,1.0,0.0,7.0,9.0,9.0,7.0,8.0,6.0,11.0,13.0,9.0,15.0,0.0,0.0,0.0,5.0
414043,5600.0,3,13.33,189.58,C,C3,11838.0,< 1 year,1,35000.0,1,2015-02-01,1,5,267.0,27,10.25,0.0,660.0,664.0,7.0,1.0,1.0,1974.0,41.1,37.0,0,0,Jan-1985,6.0,1.0,6.0,0.0,2.0,2.0,0.0,5.0,14.0,5.0,15.0,2.0,7.0,0.0,0.0,0.0,3.0
455082,22400.0,3,8.18,703.8,B,B1,482.0,10+ years,0,702598.0,1,2015-08-01,0,5,648.0,13,1.81,0.0,740.0,744.0,13.0,1.0,0.0,10441.0,12.5,24.0,0,0,Jun-1991,6.0,1.0,0.0,5.0,6.0,6.0,9.0,10.0,3.0,11.0,13.0,6.0,13.0,0.0,0.0,0.0,4.0
463213,35000.0,5,21.67,960.11,E,E5,2213.0,10+ years,0,122000.0,2,2015-04-01,0,0,53.0,19,19.27,0.0,670.0,674.0,25.0,0.0,0.0,26435.0,62.8,31.0,0,0,Dec-1982,0.0,1.0,0.0,8.0,13.0,13.0,10.0,12.0,4.0,21.0,26.0,13.0,25.0,0.0,0.0,0.0,4.0
311738,16325.0,5,12.69,368.86,C,C2,4694.0,10+ years,0,93000.0,0,2015-05-01,0,0,634.0,32,13.2,4.0,665.0,669.0,9.0,0.0,0.0,2823.0,62.7,22.0,1,0,Jan-2001,0.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,10.0,6.0,10.0,4.0,9.0,0.0,0.0,0.0,2.0
436244,10625.0,3,12.12,353.52,B,B3,282076.0,5 years,0,31000.0,0,2012-08-01,0,0,138.0,0,16.45,0.0,725.0,729.0,3.0,0.0,0.0,7671.0,40.4,18.0,1,0,Sep-1988,31620.0,1.0,,,,,2.0,,,,,,3.0,,,,
39949,28000.0,3,6.49,858.05,A,A2,1133.0,10+ years,0,150000.0,1,2015-01-01,0,4,176.0,3,16.34,0.0,700.0,704.0,8.0,0.0,0.0,69202.0,74.5,20.0,0,0,Dec-1996,4.0,1.0,0.0,3.0,5.0,5.0,3.0,7.0,5.0,6.0,12.0,5.0,8.0,0.0,0.0,0.0,0.0
325638,16000.0,3,8.99,508.73,B,B1,358166.0,1 year,0,135000.0,1,2016-08-01,0,4,19.0,14,7.95,0.0,675.0,679.0,19.0,1.0,1.0,15438.0,33.9,40.0,0,0,May-1996,4.0,1.0,1.0,5.0,8.0,8.0,9.0,11.0,14.0,16.0,23.0,8.0,19.0,0.0,0.0,0.0,4.0
127955,18000.0,3,14.33,618.09,C,C1,302173.0,10+ years,0,85000.0,0,2013-05-01,0,2,688.0,23,20.91,0.0,670.0,674.0,9.0,0.0,0.0,4922.0,89.5,29.0,1,0,Dec-1998,42619.0,1.0,1.0,4.0,4.0,4.0,4.0,6.0,21.0,4.0,6.0,4.0,9.0,0.0,0.0,0.0,2.0
369950,18000.0,5,21.99,497.04,E,E4,207998.0,3 years,1,50000.0,1,2014-03-01,0,0,218.0,0,33.41,0.0,675.0,679.0,17.0,0.0,0.0,32388.0,93.3,24.0,1,0,Jan-1999,0.0,1.0,0.0,4.0,6.0,6.0,4.0,6.0,11.0,8.0,13.0,6.0,17.0,0.0,0.0,0.0,0.0
65574,1200.0,3,8.24,37.74,B,B1,54.0,,1,40000.0,1,2016-11-01,0,0,72.0,10,4.62,0.0,665.0,669.0,7.0,0.0,0.0,3719.0,32.6,15.0,1,0,Aug-2003,0.0,1.0,2.0,3.0,5.0,5.0,3.0,4.0,5.0,7.0,8.0,5.0,7.0,0.0,0.0,0.0,2.0
481960,27300.0,3,15.22,949.31,C,C3,277139.0,3 years,1,155000.0,2,2013-08-01,0,0,17.0,13,22.65,0.0,670.0,674.0,19.0,0.0,0.0,25261.0,52.7,34.0,1,0,Oct-1988,0.0,1.0,0.0,3.0,4.0,4.0,4.0,9.0,24.0,5.0,10.0,4.0,19.0,0.0,0.0,0.0,2.0
525852,5575.0,3,13.59,189.44,C,C2,2393.0,10+ years,1,107500.0,0,2017-07-01,0,8,370.0,13,14.93,0.0,710.0,714.0,19.0,0.0,0.0,15541.0,19.4,40.0,0,0,Dec-2001,9.0,1.0,0.0,5.0,7.0,7.0,11.0,16.0,13.0,17.0,25.0,7.0,19.0,0.0,0.0,0.0,7.0
473420,7475.0,3,11.53,246.61,B,B5,1864.0,7 years,1,24808.0,0,2015-05-01,0,0,209.0,21,23.58,0.0,725.0,729.0,13.0,0.0,0.0,8970.0,29.2,28.0,0,0,Feb-1997,0.0,1.0,0.0,3.0,5.0,5.0,7.0,14.0,3.0,12.0,23.0,5.0,13.0,0.0,0.0,0.0,3.0
510625,1500.0,3,11.49,49.46,B,B5,1390.0,6 years,0,104000.0,1,2017-01-01,1,9,757.0,15,19.0,1.0,680.0,684.0,14.0,0.0,0.0,27620.0,72.1,49.0,1,0,Mar-2005,10.0,1.0,0.0,5.0,6.0,6.0,5.0,9.0,28.0,9.0,17.0,6.0,14.0,0.0,0.0,0.0,0.0
189989,12000.0,3,7.49,373.22,A,A4,226380.0,1 year,1,111996.0,0,2011-08-01,0,0,453.0,14,11.93,0.0,760.0,764.0,5.0,0.0,0.0,12643.0,33.3,22.0,1,0,May-1992,38.0,1.0,,,,,,,,,,,,,,,
477704,20000.0,3,8.59,632.19,A,A5,144149.0,10+ years,0,85000.0,0,2016-08-01,0,2,51.0,13,7.53,0.0,740.0,744.0,27.0,0.0,0.0,17219.0,24.0,53.0,0,0,Apr-1978,5.0,1.0,0.0,14.0,15.0,15.0,18.0,28.0,7.0,25.0,41.0,15.0,27.0,0.0,0.0,0.0,3.0
192398,8500.0,3,14.33,291.88,C,C1,323331.0,2 years,1,45000.0,1,2012-12-01,0,4,43.0,19,20.11,0.0,695.0,699.0,11.0,0.0,0.0,8060.0,84.0,19.0,1,0,Jul-2001,49890.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,14.0,4.0,5.0,4.0,11.0,0.0,0.0,0.0,1.0
465370,10000.0,3,16.29,353.01,C,C5,245946.0,< 1 year,1,47000.0,1,2012-04-01,0,0,129.0,30,22.34,1.0,675.0,679.0,6.0,0.0,0.0,8215.0,82.1,40.0,1,0,Nov-1999,299.0,1.0,,,,,,,,,,,,,,,
420566,6000.0,3,14.65,206.97,C,C5,2695.0,3 years,2,24000.0,1,2015-05-01,0,0,126.0,38,13.65,0.0,670.0,674.0,6.0,1.0,1.0,7561.0,36.2,9.0,0,0,Jul-1999,0.0,1.0,0.0,1.0,4.0,4.0,3.0,3.0,2.0,6.0,7.0,4.0,6.0,0.0,0.0,0.0,5.0
610922,6000.0,3,7.35,186.23,A,A4,33481.0,10+ years,0,50000.0,0,2017-10-01,0,3,89.0,3,12.19,0.0,805.0,809.0,13.0,0.0,0.0,261.0,0.7,27.0,0,0,Mar-1984,3.0,1.0,0.0,1.0,3.0,3.0,5.0,7.0,6.0,11.0,19.0,3.0,13.0,0.0,0.0,0.0,1.0
463610,14400.0,5,13.49,331.27,C,C2,54.0,,0,70000.0,2,2016-06-01,0,0,778.0,2,12.58,0.0,670.0,674.0,11.0,0.0,0.0,20637.0,45.6,25.0,0,0,Aug-2005,0.0,1.0,0.0,6.0,7.0,7.0,7.0,8.0,13.0,8.0,9.0,7.0,11.0,0.0,0.0,0.0,2.0
762337,10000.0,5,12.88,226.92,C,C2,184.0,4 years,1,50000.0,1,2016-01-01,0,0,490.0,44,9.89,0.0,710.0,714.0,8.0,0.0,0.0,2326.0,30.6,18.0,0,0,Sep-2001,0.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,9.0,4.0,9.0,1.0,8.0,0.0,0.0,0.0,2.0
305219,7000.0,3,13.11,236.23,B,B4,54.0,,1,24560.0,2,2013-06-01,0,4,139.0,8,8.99,0.0,665.0,669.0,5.0,1.0,1.0,7044.0,67.1,11.0,0,0,Mar-1998,39345.0,1.0,0.0,5.0,5.0,5.0,5.0,9.0,2.0,5.0,9.0,5.0,5.0,0.0,0.0,0.0,1.0
332769,30000.0,5,9.75,633.73,B,B3,155557.0,10+ years,1,82000.0,1,2016-03-01,0,4,56.0,8,14.84,0.0,700.0,704.0,7.0,0.0,0.0,29255.0,77.6,26.0,0,0,May-1999,4.0,1.0,0.0,1.0,3.0,3.0,2.0,8.0,4.0,6.0,20.0,3.0,7.0,0.0,0.0,0.0,0.0
243940,15000.0,3,16.99,534.72,D,D3,54.0,,0,55000.0,2,2015-07-01,0,0,707.0,11,19.53,0.0,730.0,734.0,10.0,0.0,0.0,12645.0,37.7,24.0,0,0,Feb-2000,0.0,1.0,0.0,2.0,3.0,3.0,3.0,9.0,5.0,8.0,18.0,3.0,10.0,0.0,0.0,0.0,3.0
124824,21600.0,3,7.89,675.77,A,A5,51798.0,1 year,1,142000.0,1,2015-08-01,0,0,389.0,8,9.41,0.0,730.0,734.0,16.0,0.0,0.0,17662.0,35.7,26.0,0,0,Mar-1993,0.0,1.0,0.0,8.0,10.0,10.0,10.0,12.0,9.0,13.0,17.0,10.0,16.0,0.0,0.0,0.0,1.0
363092,7200.0,3,19.03,264.04,D,D3,140591.0,4 years,0,120000.0,0,2017-06-01,0,4,238.0,22,17.44,0.0,690.0,694.0,15.0,0.0,0.0,29763.0,37.6,34.0,0,0,May-2008,4.0,1.0,0.0,6.0,7.0,7.0,8.0,12.0,3.0,10.0,25.0,7.0,15.0,0.0,0.0,0.0,7.0
532452,14000.0,3,9.99,451.68,B,B3,67122.0,6 years,0,57250.0,1,2015-06-01,0,4,102.0,26,20.8,0.0,665.0,669.0,14.0,0.0,0.0,18161.0,79.0,22.0,1,0,Sep-2003,4.0,1.0,0.0,7.0,9.0,9.0,7.0,12.0,4.0,10.0,16.0,9.0,14.0,0.0,0.0,0.0,3.0
